file,wtc_id,song_name,author,stanzas,main_te_lines,main_en_lines,english,album,category,warnings,url
02768-vaechiyumtini-nee-thattu-yaesu.json,2768,Vaechiyumtini Nee Thattu Yaesu,బూల జాన్,5,1,1,full,Andhra Kristava Keerthanalu,పరలోక నిరీక్షణ,unbroken-lines,https://waytochurch.com/lyrics/song/2768
02769-jeevamu-poavagan-dhaevuni-sann.json,2769,Jeevamu Poavagan Dhaevuni Sann,బర్నార్డ్ లూకాస్,5,1,1,full,Andhra Kristava Keerthanalu,క్రైస్తవునిమరణము,,https://waytochurch.com/lyrics/song/2769
02770-nidhurao-boayinatti-nee-paadha.json,2770,Nidhurao Boayinatti Nee Paadha,పులిపాక జగన్నాధము,5,1,1,full,Andhra Kristava Keerthanalu,భూస్థాపనము,unbroken-lines,https://waytochurch.com/lyrics/song/2770
02771-maranamunaku-vijaya-maedhi-mar.json,2771,Maranamunaku Vijaya Maedhi Mar,తూలూరి కొర్నేలియస్,7,1,1,full,Andhra Kristava Keerthanalu,విశ్వాసి పునరుత్ధానముEaster,,https://waytochurch.com/lyrics/song/2771
02772-laechu-dhinamu-vachchunu-mruth.json,2772,Laechu Dhinamu Vachchunu Mruth,మేడికాయల సాధువు,8,1,1,full,Andhra Kristava Keerthanalu,పునరుత్థాన దినముEaster,unbroken-lines,https://waytochurch.com/lyrics/song/2772
02773-song.json,2773,అంత్య దినమందు దూత బూర నూదు చు,,3,0,0,full,Andhra Kristava Keerthanalu,When the trumpet of the Lord shall sound,unbroken-lines; title-telugu-only,https://waytochurch.com/lyrics/song/2773
02774-song.json,2774,యేసుని చేతులందు యేసుని రొమ్ము,ఫ్రాన్సెస్ జీన్వేన్ ఆల్స్టీన్,3,0,0,full,Andhra Kristava Keerthanalu,Safe in the arms of Jesus,unbroken-lines; title-telugu-only,https://waytochurch.com/lyrics/song/2774
02775-song.json,2775,రవికాంతిని మించినదౌ ఒక దేశము,,3,0,0,full,Andhra Kristava Keerthanalu,There's a land that is fairer than day,unbroken-lines; title-telugu-only,https://waytochurch.com/lyrics/song/2775
02776-song.json,2776,సద్భక్తితోడ సాక్షులై నిత్య వి,విలియం వాల్షాం హో,5,0,0,full,Andhra Kristava Keerthanalu,For all the saints,title-telugu-only,https://waytochurch.com/lyrics/song/2776
02777-shrumgaara-dhvaarmbu-maa-yaesu.json,2777,Shrumgaara Dhvaarmbu Maa Yaesu,తూపిలి యోహాను,4,1,1,full,Andhra Kristava Keerthanalu,క్రీస్తు మోక్ష ద్వారము,,https://waytochurch.com/lyrics/song/2777
02778-dhaevadhaevuni-goppa-puramu-pa.json,2778,Dhaevadhaevuni Goppa Puramu Pa,తూపిలి దానియేలు,12,1,1,full,Andhra Kristava Keerthanalu,మోక్ష వర్ణన,,https://waytochurch.com/lyrics/song/2778
02779-yehoavaa-maa-thmdri-gaaaoda-ya.json,2779,Yehoavaa Maa Thmdri Gaaaoda Ya,పురుషోత్తము చౌదరి,6,1,1,full,Andhra Kristava Keerthanalu,మన బంధువులు,,https://waytochurch.com/lyrics/song/2779
02780-song.json,2780,నీదు సన్ని ధానమందు ఓ నా యేసుర,హెలెస్ లక్ష్మి గోరె,3,0,0,full,Andhra Kristava Keerthanalu,In the secret of His Presence,unbroken-lines; title-telugu-only,https://waytochurch.com/lyrics/song/2780
02781-goppa-dhaeva-naaku-thmdrivi-ya.json,2781,Goppa Dhaeva Naaku Thmdrivi Ya,పులిపాక జగన్నాథము,4,1,1,full,Andhra Kristava Keerthanalu,నీవు నా తండ్రివి,unbroken-lines,https://waytochurch.com/lyrics/song/2781
02782-ghanuaodaina-yehoavaa-gadhdhe.json,2782,Ghanuaodaina Yehoavaa Gadhdhe,విలియం డాసన్,3,1,1,full,Andhra Kristava Keerthanalu,సృష్టికర్త స్తుతి,unbroken-lines,https://waytochurch.com/lyrics/song/2782
02783-song.json,2783,గతకాలములయందు ఘనసహాయుడ దేవా హ,జాన్ చౌధరి,5,0,0,full,Andhra Kristava Keerthanalu,అనంత సహాయుడగు దేవుడు,unbroken-lines; title-telugu-only,https://waytochurch.com/lyrics/song/2783
02784-parimapuri-kalpabhooja-niratha.json,2784,Parimapuri Kalpabhooja Niratha,పాలపర్తి యాకోబు,5,1,1,full,Andhra Kristava Keerthanalu,త్ర్యేక దేవునికి స్తుతి,,https://waytochurch.com/lyrics/song/2784
02785-emtha-praemimchenoa-dhaevuaodu.json,2785,Emtha Praemimchenoa Dhaevuaodu,చదలవాడ జకర్యా,5,1,1,full,Andhra Kristava Keerthanalu,దేవుని ప్రేమ,unbroken-lines,https://waytochurch.com/lyrics/song/2785
02786-dhaevuni-goppa-praemanu-kalmbu.json,2786,Dhaevuni Goppa Praemanu Kalmbu,అనుః ఏ బి  మాసిలామణి,3,0,0,full,Andhra Kristava Keerthanalu,The Love of God,unbroken-lines,https://waytochurch.com/lyrics/song/2786
02787-song.json,2787,దైవ ప్రేమ పృథ్విలోని యన్నిట,చార్లెస్ వెస్లీ,3,0,0,full,Andhra Kristava Keerthanalu,"Love Divine, all love excelling",unbroken-lines; title-telugu-only,https://waytochurch.com/lyrics/song/2787
02788-song.json,2788,శాశ్వతుడా విస్మయమొంది నేను,కార్ల్ బోబెర్గ్,4,0,0,full,Andhra Kristava Keerthanalu,How Great Thou Art,unbroken-lines; title-telugu-only,https://waytochurch.com/lyrics/song/2788
02789-rammu-shree-yaesoo-sammathi-na.json,2789,Rammu Shree Yaesoo Sammathi Na,యేసుదాసు జీవరత్నము,4,1,1,full,Andhra Kristava Keerthanalu,పరిశుద్ధత కొరకు ప్రార్థించుట,unbroken-lines,https://waytochurch.com/lyrics/song/2789
02790-vimala-hrudhaya-mimmu-vidhithm.json,2790,Vimala Hrudhaya Mimmu Vidhithm,ఆల్ఫ్రెడ్ త్యాగరాజు పామర్,6,1,1,full,Andhra Kristava Keerthanalu,పవిత్ర హృదయము కొరకు ప్రార్థన,,https://waytochurch.com/lyrics/song/2790
02791-smpoorna-parishudhdhi-nimmu-sa.json,2791,Smpoorna Parishudhdhi Nimmu Sa,ఎస్ బి సైమస్,6,1,1,full,Andhra Kristava Keerthanalu,పరిశుద్ధత కొరకు ప్రార్థన,unbroken-lines,https://waytochurch.com/lyrics/song/2791
02793-song.json,2793,నీ చిత్తం బేను నీ చిత్తంబే నే,ఎ ఎ పొల్లార్,5,0,0,full,Andhra Kristava Keerthanalu,Have Thine own Way Lord,title-telugu-only,https://waytochurch.com/lyrics/song/2793
02794-song.json,2794,నాదు ప్రాణ మోప్రభో నేను నీకర,ఫ్రాన్సెస్ రిడ్లీ హవగ్గల్,3,0,0,full,Andhra Kristava Keerthanalu,"Take my life, and let it be",unbroken-lines; title-telugu-only,https://waytochurch.com/lyrics/song/2794
02796-song.json,2796,సమృద్ధి జీవము సంపత్తి నాకుఁగా,ఫ్రాన్సెస్ రిడ్లీ హవర్గల్,5,0,0,full,Andhra Kristava Keerthanalu,Thy life was given for me,title-telugu-only,https://waytochurch.com/lyrics/song/2796
02797-song.json,2797,సంపూర్ణ జీవము సంపత్తి నాకు గా,ఫ్రాన్సెస్ రిడ్లీ హవర్గల్,5,0,0,full,Andhra Kristava Keerthanalu,I gave my Life for Thee,title-telugu-only,https://waytochurch.com/lyrics/song/2797
02798-song.json,2798,నే నీవాఁడనై యుండఁ గోరెదన్ యేస,ఫ్రాన్సెస్ జేన్వేన్ ఆల్స్టీన్,4,0,0,full,Andhra Kristava Keerthanalu,"I am Thine, O Lord, I have heard Thy voice",unbroken-lines; title-telugu-only,https://waytochurch.com/lyrics/song/2798
02799-song.json,2799,యేసుసామి నీకు నేను నా సమస్త మ,,5,0,0,full,Andhra Kristava Keerthanalu,All of Jesus I surrender,unbroken-lines; title-telugu-only,https://waytochurch.com/lyrics/song/2799
02802-shree-yehoavaa-nee-kosmgedha-s.json,2802,Shree Yehoavaa Nee Kosmgedha S,వేశపోగు గుల్బానమ్మ,4,1,1,full,Andhra Kristava Keerthanalu,సంపూర్ణ సమర్పణము,,https://waytochurch.com/lyrics/song/2802
02803-jyoathiga-mamu-jaeyumoa-dhaeva.json,2803,Jyoathiga Mamu Jaeyumoa Dhaeva,పి డి శుభామణి,4,1,1,full,Andhra Kristava Keerthanalu,జ్యోతిగ మము జేయుము,unbroken-lines,https://waytochurch.com/lyrics/song/2803
02804-naenu-nee-vaaaodanu-dhaevaa-ni.json,2804,Naenu Nee Vaaaodanu Dhaevaa Ni,పులిపాక జగన్నాధము,5,1,1,full,Andhra Kristava Keerthanalu,నేను నీ సేవకుఁడను,unbroken-lines,https://waytochurch.com/lyrics/song/2804
02805-yaesu-naa-siluva-neththi-yipp.json,2805,Yaesu Naa Siluva Neththi Yipp,వంతగాని పరదేశి,4,1,1,full,Andhra Kristava Keerthanalu,Good Friday నా సిలువ,unbroken-lines,https://waytochurch.com/lyrics/song/2805
02806-srushtipithaa-sarvoannathaa-sa.json,2806,Srushtipithaa Sarvoannathaa Sa,డి వి డానియల్,7,1,1,full,Andhra Kristava Keerthanalu,సమర్పణ,,https://waytochurch.com/lyrics/song/2806
02807-konumu-maa-hrudhaymbu-lanu-nee.json,2807,Konumu Maa Hrudhaymbu Lanu Nee,మాధవభక్తుల దావీదు,8,1,1,full,Andhra Kristava Keerthanalu,సమర్పణ ప్రార్థన,unbroken-lines,https://waytochurch.com/lyrics/song/2807
02808-smthasmbuna-vaththu-sarvaeshva.json,2808,Smthasmbuna Vaththu Sarvaeshva,మొలతాటి విద్యానందము,4,1,1,full,Andhra Kristava Keerthanalu,క్రైస్తవ సేవ,unbroken-lines,https://waytochurch.com/lyrics/song/2808
02810-karunaayuthm-baukaaryamulu-kan.json,2810,Karunaayuthm Baukaaryamulu Kan,జొన్నకూటి దానియేలు,5,1,1,full,Andhra Kristava Keerthanalu,కఱుణాయుత కార్యములు,unbroken-lines,https://waytochurch.com/lyrics/song/2810
02811-song.json,2811,రేపు మాపు గూడరమ్య మైన గింజల్,కె షా,3,0,0,full,Andhra Kristava Keerthanalu,Sowing in the morning,unbroken-lines; title-telugu-only,https://waytochurch.com/lyrics/song/2811
02812-song.json,2812,పాపము వలనఁ చెడినవానిఁ ప్రేమతో,ఫ్రాన్సెస్ జేన్వేన్ ఆల్స్టీన్,4,0,0,full,Andhra Kristava Keerthanalu,"Rescue the perishing, care for the dying",unbroken-lines; title-telugu-only,https://waytochurch.com/lyrics/song/2812
02813-song.json,2813,జాగ్రత జాగ్రత యేసుఁ డిట్లు పి,,4,0,0,full,Andhra Kristava Keerthanalu,To the work! To the work!!,unbroken-lines; title-telugu-only,https://waytochurch.com/lyrics/song/2813
02815-song.json,2815,ఓడ్డుచేరి నీ యెదుట నిల్పునపుడ,,5,0,0,full,Andhra Kristava Keerthanalu,Must I go and empty handed,unbroken-lines; title-telugu-only,https://waytochurch.com/lyrics/song/2815
02816-shree-yaesuni-vaeaodu-manasaa.json,2816,Shree Yaesuni Vaeaodu Manasaa,బునమల్ల బెంజమిన్,4,1,1,full,Andhra Kristava Keerthanalu,క్రీస్తు కొరకు సేవ,,https://waytochurch.com/lyrics/song/2816
02817-prabhu-saeva-kidhiyae-samaymbu.json,2817,Prabhu Saeva Kidhiyae Samaymbu,,6,1,1,full,Andhra Kristava Keerthanalu,సేవ కిదే యుక్త సమయము,unbroken-lines,https://waytochurch.com/lyrics/song/2817
02818-evaru-kreesthu-vaipu-nunnaaru.json,2818,Evaru Kreesthu Vaipu Nunnaaru,టి గురవయ్య,3,1,1,full,Andhra Kristava Keerthanalu,ఎవరు ప్రభుని పక్షమున నున్నారు?,,https://waytochurch.com/lyrics/song/2818
02819-chaatuaodi-shubhavaarthanu-boa.json,2819,Chaatuaodi Shubhavaarthanu Boa,పులిపాక జగన్నాధము,6,1,1,full,Andhra Kristava Keerthanalu,సువార్త ప్రకటన,unbroken-lines,https://waytochurch.com/lyrics/song/2819
02820-aathmalanu-smpaadhimpao-nagu-a.json,2820,Aathmalanu Smpaadhimpao Nagu A,మల్లెల దావీదు,6,1,1,full,Andhra Kristava Keerthanalu,ఆత్మల సంపాదనము,unbroken-lines,https://waytochurch.com/lyrics/song/2820
02821-jayaprabhu-yaesune-vembadimchu.json,2821,Jayaprabhu Yaesune Vembadimchu,ఎ  చార్లెస్ కిన్సింగర్,5,1,1,full,Andhra Kristava Keerthanalu,యేసును వెంబడించుము,unbroken-lines,https://waytochurch.com/lyrics/song/2821
02822-bhaaramainadhi-saeva-maranamu.json,2822,Bhaaramainadhi Saeva Maranamu,కేసానపల్లి అబ్రహాము,3,1,1,full,Andhra Kristava Keerthanalu,సువార్త సేవాభారము,unbroken-lines,https://waytochurch.com/lyrics/song/2822
02823-yehoavayae-naa-mahaadhaevuaoda.json,2823,Yehoavayae Naa Mahaadhaevuaoda,జుటికె దావీదు,7,1,1,full,Andhra Kristava Keerthanalu,"దేవుని పనియు, మనుష్యుని పనియు",unbroken-lines,https://waytochurch.com/lyrics/song/2823
02824-vaaru-bhaagyavmthu-laudhuru-bh.json,2824,Vaaru Bhaagyavmthu Laudhuru Bh,విలియం డాసన్,4,1,1,full,Andhra Kristava Keerthanalu,ధన్యతలు,unbroken-lines,https://waytochurch.com/lyrics/song/2824
02825-chaalunu-loaka-bhoagamulu-chaa.json,2825,Chaalunu Loaka Bhoagamulu Chaa,బేతాళ జాన్,9,1,1,full,Andhra Kristava Keerthanalu,లోక సౌఖ్యత్యజనము,,https://waytochurch.com/lyrics/song/2825
02826-padharae-soadharulaara-pammapu.json,2826,Padharae Soadharulaara Pammapu,విలియం డానన్,7,1,1,full,Andhra Kristava Keerthanalu,క్రైస్తవ యాత్ర,unbroken-lines,https://waytochurch.com/lyrics/song/2826
02828-poapoavae-yoa-loakamaa-chaaliaokaojaalu-nee.json,2828,Poapoavae Yoa Loakamaa ChaaliAOkAOjaalu Nee,పురుషోత్తము ఛౌదరి,4,1,1,full,Andhra Kristava Keerthanalu,లోక విసర్జనము,unbroken-lines,https://waytochurch.com/lyrics/song/2828
02829-sakalaemdhriyamulaaraa-chaala.json,2829,Sakalaemdhriyamulaaraa Chaala,పురుషోత్తము చౌదరి,9,1,1,full,Andhra Kristava Keerthanalu,భక్తుని వృద్ధాప్యము,unbroken-lines,https://waytochurch.com/lyrics/song/2829
02830-aedhiyadhi-yaedhiyadhi-yaedhir.json,2830,Aedhiyadhi Yaedhiyadhi Yaedhir,మిక్కిలి సమూయేలు,7,1,1,full,Andhra Kristava Keerthanalu,మోక్షాపేక్ష,,https://waytochurch.com/lyrics/song/2830
02831-svmthathra-raajym-prabhuraajym.json,2831,Svmthathra Raajym Prabhuraajym,ఈ డి నిత్యానందము,5,1,1,full,Andhra Kristava Keerthanalu,మోక్ష రాజ్యము,unbroken-lines,https://waytochurch.com/lyrics/song/2831
02832-song.json,2832,శృంగార దేశము చేరఁగానే నా దుఃఖ,చార్లెస్ హోమర్ గాబ్రియేల్,4,0,0,full,Andhra Kristava Keerthanalu,When all my labours,unbroken-lines; title-telugu-only,https://waytochurch.com/lyrics/song/2832
02833-emthoa-shrumgaara-mainadhi-yae.json,2833,Emthoa Shrumgaara Mainadhi Yae,పురుషోత్తము చౌదరి,4,1,1,full,Andhra Kristava Keerthanalu,"గుమ్మములారా, మీ తలలు పైకెత్తుకొనుడి",unbroken-lines,https://waytochurch.com/lyrics/song/2833
02834-paramuloana-baramuloanao-paapa.json,2834,Paramuloana Baramuloanao Paapa,గొల్లపల్లి నతానియేలు,5,1,1,full,Andhra Kristava Keerthanalu,పరలోక భాగ్యము,,https://waytochurch.com/lyrics/song/2834
02837-mahima-mahima-mahima-yanuchu-s.json,2837,Mahima Mahima Mahima Yanuchu S,విలియం బెర్రి,3,1,1,full,Andhra Kristava Keerthanalu,పిల్లల మోక్షగానము,unbroken-lines,https://waytochurch.com/lyrics/song/2837
02838-paramaedhaesha-midhigoa-nootha.json,2838,Paramaedhaesha Midhigoa Nootha,మేడికాయల సాధువు,9,1,1,full,Andhra Kristava Keerthanalu,పరమ యెరుషలేము,,https://waytochurch.com/lyrics/song/2838
02839-vimdhu-parammdhuaobemdli-vimdh.json,2839,Vimdhu Parammdhuaobemdli Vimdh,బేతాళ జాన్,6,1,1,full,Andhra Kristava Keerthanalu,పరలోకపు విందు,,https://waytochurch.com/lyrics/song/2839
02840-chakkani-paraloaka-smbmdhulath.json,2840,Chakkani Paraloaka Smbmdhulath,చదలవాడ జకర్యా,6,1,1,full,Andhra Kristava Keerthanalu,పరలోక వర్ణన,,https://waytochurch.com/lyrics/song/2840
02841-dhaevara-broavumaa-dheena-kutu.json,2841,Dhaevara Broavumaa Dheena Kutu,చెట్టి భానుముర్తి,7,1,1,full,Andhra Kristava Keerthanalu,కుటుంబారాధన,,https://waytochurch.com/lyrics/song/2841
02842-prabhuvugan-prathishtimparae-g.json,2842,Prabhuvugan Prathishtimparae G,సి విజయ చార్లెస్,3,1,1,full,Andhra Kristava Keerthanalu,క్రీస్తును గృహమున ప్రతిష్టించుట,unbroken-lines,https://waytochurch.com/lyrics/song/2842
02843-yaesukreesthuni-dhaasulaaraa-m.json,2843,Yaesukreesthuni Dhaasulaaraa M,సి విజయ చార్లెస్,5,1,1,full,Andhra Kristava Keerthanalu,క్రైస్తవ గృహము,,https://waytochurch.com/lyrics/song/2843
02844-yehoava-ymdhu-bhakthi-bahuga-g.json,2844,Yehoava Ymdhu Bhakthi Bahuga G,వేశపోగు గుల్బానమ్మ,3,1,1,full,Andhra Kristava Keerthanalu,మాదిరి కుటుంబము,,https://waytochurch.com/lyrics/song/2844
02845-naenunu-naa-yimtivaarunu-neeth.json,2845,Naenunu Naa Yimtivaarunu Neeth,ఏ చార్లెస్ కిన్సింగర్,9,1,1,full,Andhra Kristava Keerthanalu,క్రైస్తవుని ప్రతిజ్ఞ,,https://waytochurch.com/lyrics/song/2845
02846-rammu-rammu-maa-yimtiki-thmdre.json,2846,Rammu Rammu Maa Yimtiki Thmdre,ఇ జి ఆనందము,4,1,1,full,Andhra Kristava Keerthanalu,క్రైస్తవ గృహము,,https://waytochurch.com/lyrics/song/2846
02847-emthoa-ramymbainadhi-bhoothala.json,2847,Emthoa Ramymbainadhi Bhoothala,ఎం ఆనందము,5,1,1,full,Andhra Kristava Keerthanalu,క్రైస్తవ గృహము,unbroken-lines,https://waytochurch.com/lyrics/song/2847
02849-song.json,2849,ఓ క్రీస్తు భక్తులారా నీతి నిమ,,3,0,0,full,Andhra Kristava Keerthanalu,O Chirstians leagued together,unbroken-lines; title-telugu-only,https://waytochurch.com/lyrics/song/2849
02850-song.json,2850,రేగత్వరపడకు ఓర్చుకో కోపి గోడ,,3,0,0,full,Andhra Kristava Keerthanalu,Be not swift to take offence,title-telugu-only,https://waytochurch.com/lyrics/song/2850
02851-maelukoni-yika-laechi-yaesuni.json,2851,Maelukoni Yika Laechi Yaesuni,చెట్టి భానుమూర్తి,5,1,1,full,Andhra Kristava Keerthanalu,మేలుకొలుపు,,https://waytochurch.com/lyrics/song/2851
02852-dhaevaadhi-dhaevaathmajaa-mamm.json,2852,Dhaevaadhi Dhaevaathmajaa Mamm,పురుషోత్తము చౌదరి,7,1,1,full,Andhra Kristava Keerthanalu,యువజనుల క్రీస్తునందు సంతోషించుట,,https://waytochurch.com/lyrics/song/2852
02853-bhaartha-kraisthava-yuvajanula.json,2853,Bhaartha Kraisthava Yuvajanula,చెట్టి భానుమూర్తి,4,1,1,full,Andhra Kristava Keerthanalu,క్రైస్తవ యువజనులారా క్రీస్తు కొరకు నిలువండి,,https://waytochurch.com/lyrics/song/2853
02854-dhaaniyaelvale-saahasimchudi-y.json,2854,Dhaaniyaelvale Saahasimchudi Y,బూదాల లైమన్,3,1,1,full,Andhra Kristava Keerthanalu,ధైర్యమునకుఁ బ్రేరేపణ,unbroken-lines,https://waytochurch.com/lyrics/song/2854
02855-yaesuvale-ila-naenumdedhanu-ya.json,2855,Yaesuvale Ila Naenumdedhanu Ya,పి విజయ చార్లెస్,7,1,1,full,Andhra Kristava Keerthanalu,యేసువలె జీవించుట,,https://waytochurch.com/lyrics/song/2855
02857-baalakaa-nee-varthanamu-gaa-pa.json,2857,Baalakaa Nee Varthanamu Gaa Pa,దాసరి మోజెస్,9,1,1,full,Andhra Kristava Keerthanalu,బాలల ప్రవర్తన,,https://waytochurch.com/lyrics/song/2857
02858-song.json,2858,శ్రీ యేసురీతిగాను ప్రేమింపఁ గ,,3,0,0,full,Andhra Kristava Keerthanalu,I want to be like Jesus,unbroken-lines; title-telugu-only,https://waytochurch.com/lyrics/song/2858
02859-chaethuleththi-vmdhanamulu-cha.json,2859,Chaethuleththi Vmdhanamulu Cha,నరెళ్ల సమూయేలు సుబ్బయ్య,4,1,1,full,Andhra Kristava Keerthanalu,యేసునకు స్తుతి,,https://waytochurch.com/lyrics/song/2859
02860-okka-manuju-derushlaemunumdi-y.json,2860,Okka Manuju Derushlaemunumdi Y,జి జాన్ తాతయ్య,6,1,1,full,Andhra Kristava Keerthanalu,మంచి సమరయ్యుడు,,https://waytochurch.com/lyrics/song/2860
02861-vaaru-dhanyu-laina-pillalu-bho.json,2861,Vaaru Dhanyu Laina Pillalu Bho,జాన్ హే,4,1,1,full,Andhra Kristava Keerthanalu,ధన్యులయిన పిల్లలు,unbroken-lines,https://waytochurch.com/lyrics/song/2861
02862-anukarimchedha-nae-nanudhinamu.json,2862,Anukarimchedha Nae Nanudhinamu,మల్లెల దావీదు,9,1,1,full,Andhra Kristava Keerthanalu,ఆదర్శుల ననుకరించుట,unbroken-lines,https://waytochurch.com/lyrics/song/2862
02863-song.json,2863,తండ్రి వంటివాఁడు మనకు ధరణిని బోషించువాఁడు దండ్రి ప్రియుఁ,దేవుఁడు బలే మంచివాఁడు ధరణిని బాలించువాఁడు ఈవుల నిచ్చువా,3,0,0,full,Andhra Kristava Keerthanalu,దేవుఁడు మంచివాఁడు,title-telugu-only,https://waytochurch.com/lyrics/song/2863
02864-hallelooya-nee-kallelooya-chal.json,2864,Hallelooya Nee Kallelooya Chal,,4,1,1,full,Andhra Kristava Keerthanalu,క్రైస్తవానందము,,https://waytochurch.com/lyrics/song/2864
02865-aa-chinna-vaariloa-naenumdi-yu.json,2865,Aa Chinna Vaariloa Naenumdi Yu,తూపిలి యోహాను,4,1,1,full,Andhra Kristava Keerthanalu,చిన్న పిల్లలను నిషేదింపవద్దు,unbroken-lines,https://waytochurch.com/lyrics/song/2865
02866-yaesuboali-mmchibudhdhi-yemthoa-prae.json,2866,Yaesuboali Mmchibudhdhi Yemthoa Prae,పి విజయ చార్లెస్,3,0,0,full,Andhra Kristava Keerthanalu,యేసును అనుకరించుట,unbroken-lines,https://waytochurch.com/lyrics/song/2866
02867-song.json,2867,దేవపుత్రులందఱు ఎంతో భాగ్యవంతు,,5,0,0,full,Andhra Kristava Keerthanalu,Blessed are the Sons of God,title-telugu-only,https://waytochurch.com/lyrics/song/2867
02868-ae-dhaeshasthulamaina-ae-jaath.json,2868,Ae Dhaeshasthulamaina Ae Jaath,సి విజయ చార్లెస్,2,1,1,full,Andhra Kristava Keerthanalu,క్రీస్తునందు బాలలు ఒక్కటే,unbroken-lines,https://waytochurch.com/lyrics/song/2868
02869-kalvariyunnmtha-dhoorm-vellenu.json,2869,Kalvariyunnmtha Dhoorm Vellenu,ఎవిలిన్ ప్రీస్ట్,7,1,1,full,Andhra Kristava Keerthanalu,Good Friday యేసు నా కొరకు ప్రాణమిచ్చెను,,https://waytochurch.com/lyrics/song/2869
02870-chinnabiddala-vinnapamula-nenn.json,2870,Chinnabiddala Vinnapamula Nenn,,4,1,1,full,Andhra Kristava Keerthanalu,స్తుతి గానము,,https://waytochurch.com/lyrics/song/2870
02871-kanyaa-garbhamuna-butti-karuna.json,2871,Kanyaa Garbhamuna Butti Karuna,మిక్కిలి దేవసహాయము,4,1,1,full,Andhra Kristava Keerthanalu,ఏలపాట,,https://waytochurch.com/lyrics/song/2871
02872-baala-yaesuni-joodarae-karu-na.json,2872,Baala Yaesuni Joodarae Karu Na,చెట్టి భానుమూర్తి,5,1,1,full,Andhra Kristava Keerthanalu,అభినయ క్రిస్మస్ గీతము,,https://waytochurch.com/lyrics/song/2872
02873-chinna-paraloakamanna-mana-hrudhaym-anna.json,2873,Chinna Paraloakamanna Mana Hrudhaym Anna,ఓగిరాల గాబ్రియేలు,4,0,0,full,Andhra Kristava Keerthanalu,చిన్న పరలోకము,,https://waytochurch.com/lyrics/song/2873
02874-song.json,2874,చిన్నవారి ప్రియ యేసు రక్షకా మ,,4,0,0,full,Andhra Kristava Keerthanalu,Jesus Gentle Saviour,title-telugu-only,https://waytochurch.com/lyrics/song/2874
02875-aasheervaadhamu-neeyuma-maa-pa.json,2875,Aasheervaadhamu Neeyuma Maa Pa,తూలూరి ప్రకాశము,5,1,1,full,Andhra Kristava Keerthanalu,బాలల జన్మ దినోత్సవము,unbroken-lines,https://waytochurch.com/lyrics/song/2875
02876-song.json,2876,నే బీద చిన్న పిల్లను నా బుద్ధ,సెసిల్ ఫ్రాన్సెస్ అలెగ్జాండర్,5,0,0,full,Andhra Kristava Keerthanalu,We are but little Children,title-telugu-only,https://waytochurch.com/lyrics/song/2876
02877-song.json,2877,ప్రకాశించుడి యను నాజ్ఞను ప్,ఎమిలి హంటింగ్టవ్ మిల్లర్,3,0,0,full,Andhra Kristava Keerthanalu,Jesus bids us shine,title-telugu-only,https://waytochurch.com/lyrics/song/2877
02878-song.json,2878,యేసు నన్నుఁ బ్రేమించి దాసు నన,అన్న చార్ట్లెట్ హర్నర్,3,0,0,full,Andhra Kristava Keerthanalu,"Jesus loves me, this I know",unbroken-lines; title-telugu-only,https://waytochurch.com/lyrics/song/2878
02879-jaym-jaym-hallelooya-jaym-jaya.json,2879,Jaym Jaym Hallelooya Jaym Jaya,ఎబిలిన్ ప్రీష్టి,3,1,1,full,Andhra Kristava Keerthanalu,యేసు నామమునకు జయము,,https://waytochurch.com/lyrics/song/2879
02880-baalakula-vinnapamu-laalimchu.json,2880,Baalakula Vinnapamu Laalimchu,,5,1,1,full,Andhra Kristava Keerthanalu,బాలల విన్నపము,,https://waytochurch.com/lyrics/song/2880
02881-raajaa-naa-dhaevaa-nannu-gaava.json,2881,Raajaa Naa Dhaevaa Nannu Gaava,జి పెద సమూయేలు,4,1,1,full,Andhra Kristava Keerthanalu,బాల ప్రార్థన,,https://waytochurch.com/lyrics/song/2881
02882-yaesunaadhaa-raaraaraa-maa-jee.json,2882,Yaesunaadhaa Raaraaraa Maa Jee,ఫిలిప్ బెంజమిన్,6,1,1,full,Andhra Kristava Keerthanalu,"యేసునాధా, రమ్ము",,https://waytochurch.com/lyrics/song/2882
02883-pilla-naina-nannuao-joodumee-p.json,2883,Pilla Naina Nannuao Joodumee P,పులిపాక జగన్నాధము,4,1,1,full,Andhra Kristava Keerthanalu,బాల ప్రార్థన,unbroken-lines,https://waytochurch.com/lyrics/song/2883
02884-dhaeva-kaavavae-naedu-mammulan.json,2884,Dhaeva Kaavavae Naedu Mammulan,,3,1,1,full,Andhra Kristava Keerthanalu,ఉదయ ప్రార్థన,,https://waytochurch.com/lyrics/song/2884
02885-dhaevakaavavae-raathri-mammula.json,2885,Dhaevakaavavae Raathri Mammula,,3,1,1,full,Andhra Kristava Keerthanalu,సాయంకాల ప్రార్థన,,https://waytochurch.com/lyrics/song/2885
02886-ghana-bhava-dhupakruthu-lanu-m.json,2886,Ghana Bhava Dhupakruthu Lanu M,మిక్కిలి నమూయేలు,3,1,1,full,Andhra Kristava Keerthanalu,ప్రభువైన యేసునకు స్తుతి,,https://waytochurch.com/lyrics/song/2886
